#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
M07536_3.00_MYB117	M07536_3.00_MYB117	MYB117	PlantTFDB	1.0	MYB117	0	None	None	1	None	None	gene is directly annotated
M07537_3.00	M07537_3.00	AT4G04605	PlantTFDB	1.0	AT4G04605	0	None	None	1	None	None	gene is directly annotated
M07538_3.00	M07538_3.00	GL1	PlantTFDB	1.0	GL1	0	None	None	1	None	None	gene is directly annotated
M07544_3.00_AT1G01520	M07544_3.00_AT1G01520	AT1G01520	PlantTFDB	1.0	AT1G01520	0	None	None	1	None	None	gene is directly annotated
M07544_3.00_RVE5	M07544_3.00_RVE5	RVE5	PlantTFDB	1.0	RVE5	0	None	None	1	None	None	gene is directly annotated
M07545_3.00_MYB107	M07545_3.00_MYB107	MYB107	PlantTFDB	1.0	MYB107	0	None	None	1	None	None	gene is directly annotated
M07545_3.00_MYB49	M07545_3.00_MYB49	MYB49	PlantTFDB	1.0	MYB49	0	None	None	1	None	None	gene is directly annotated
M07546_3.00_MYB39	M07546_3.00_MYB39	MYB39	PlantTFDB	1.0	MYB39	0	None	None	1	None	None	gene is directly annotated
M07546_3.00_AtMYB41	M07546_3.00_AtMYB41	AtMYB41	PlantTFDB	1.0	AtMYB41	0	None	None	1	None	None	gene is directly annotated
M07548_3.00	M07548_3.00	MYB80	PlantTFDB	1.0	MYB80	0	None	None	1	None	None	gene is directly annotated
M07550_3.00	M07550_3.00	AT5G01200	PlantTFDB	1.0	AT5G01200	0	None	None	1	None	None	gene is directly annotated
M07553_3.00	M07553_3.00	TRP2	PlantTFDB	1.0	TRP2	0	None	None	1	None	None	gene is directly annotated
M07554_3.00_SRM1	M07554_3.00_SRM1	SRM1	PlantTFDB	1.0	SRM1	0	None	None	1	None	None	gene is directly annotated
M07554_3.00_KUA1	M07554_3.00_KUA1	KUA1	PlantTFDB	1.0	KUA1	0	None	None	1	None	None	gene is directly annotated
M07556_3.00_MYB20	M07556_3.00_MYB20	MYB20	PlantTFDB	1.0	MYB20	0	None	None	1	None	None	gene is directly annotated
M07556_3.00_MYB85	M07556_3.00_MYB85	MYB85	PlantTFDB	1.0	MYB85	0	None	None	1	None	None	gene is directly annotated
M07557_3.00	M07557_3.00	MYB99	PlantTFDB	1.0	MYB99	0	None	None	1	None	None	gene is directly annotated
M07560_3.00	M07560_3.00	MYB25	PlantTFDB	1.0	MYB25	0	None	None	1	None	None	gene is directly annotated
M07561_3.00_MYB109	M07561_3.00_MYB109	MYB109	PlantTFDB	1.0	MYB109	0	None	None	1	None	None	gene is directly annotated
M07561_3.00_MYB44	M07561_3.00_MYB44	MYB44	PlantTFDB	1.0	MYB44	0	None	None	1	None	None	gene is directly annotated
M07564_3.00_NAC032	M07564_3.00_NAC032	NAC032	PlantTFDB	1.0	NAC032	0	None	None	1	None	None	gene is directly annotated
M07564_3.00_ANAC102	M07564_3.00_ANAC102	ANAC102	PlantTFDB	1.0	ANAC102	0	None	None	1	None	None	gene is directly annotated
M07565_3.00_NAC002	M07565_3.00_NAC002	NAC002	PlantTFDB	1.0	NAC002	0	None	None	1	None	None	gene is directly annotated
M07565_3.00_NAC081	M07565_3.00_NAC081	NAC081	PlantTFDB	1.0	NAC081	0	None	None	1	None	None	gene is directly annotated
M07566_3.00_NAC005	M07566_3.00_NAC005	NAC005	PlantTFDB	1.0	NAC005	0	None	None	1	None	None	gene is directly annotated
M07566_3.00_anac048	M07566_3.00_anac048	anac048	PlantTFDB	1.0	anac048	0	None	None	1	None	None	gene is directly annotated
M07568_3.00	M07568_3.00	NAC004	PlantTFDB	1.0	NAC004	0	None	None	1	None	None	gene is directly annotated
M07570_3.00	M07570_3.00	NAC007	PlantTFDB	1.0	NAC007	0	None	None	1	None	None	gene is directly annotated
M07573_3.00	M07573_3.00	NAC073	PlantTFDB	1.0	NAC073	0	None	None	1	None	None	gene is directly annotated
M07574_3.00	M07574_3.00	ANAC011	PlantTFDB	1.0	ANAC011	0	None	None	1	None	None	gene is directly annotated
M07576_3.00	M07576_3.00	ANAC13	PlantTFDB	1.0	ANAC13	0	None	None	1	None	None	gene is directly annotated
M07580_3.00_anac016	M07580_3.00_anac016	anac016	PlantTFDB	1.0	anac016	0	None	None	1	None	None	gene is directly annotated
M07580_3.00_NAC017	M07580_3.00_NAC017	NAC017	PlantTFDB	1.0	NAC017	0	None	None	1	None	None	gene is directly annotated
M07582_3.00_NAC018	M07582_3.00_NAC018	NAC018	PlantTFDB	1.0	NAC018	0	None	None	1	None	None	gene is directly annotated
M07582_3.00_NAC025	M07582_3.00_NAC025	NAC025	PlantTFDB	1.0	NAC025	0	None	None	1	None	None	gene is directly annotated
M07588_3.00_NAC031	M07588_3.00_NAC031	NAC031	PlantTFDB	1.0	NAC031	0	None	None	1	None	None	gene is directly annotated
M07588_3.00_NAC100	M07588_3.00_NAC100	NAC100	PlantTFDB	1.0	NAC100	0	None	None	1	None	None	gene is directly annotated
M07589_3.00	M07589_3.00	SMB	PlantTFDB	1.0	SMB	0	None	None	1	None	None	gene is directly annotated
M07591_3.00	M07591_3.00	NAC035	PlantTFDB	1.0	NAC035	0	None	None	1	None	None	gene is directly annotated
M07592_3.00_NAC026	M07592_3.00_NAC026	NAC026	PlantTFDB	1.0	NAC026	0	None	None	1	None	None	gene is directly annotated
M07592_3.00_NAC030	M07592_3.00_NAC030	NAC030	PlantTFDB	1.0	NAC030	0	None	None	1	None	None	gene is directly annotated
M07592_3.00_NAC037	M07592_3.00_NAC037	NAC037	PlantTFDB	1.0	NAC037	0	None	None	1	None	None	gene is directly annotated
M07593_3.00	M07593_3.00	NAC079	PlantTFDB	1.0	NAC079	0	None	None	1	None	None	gene is directly annotated
M07595_3.00	M07595_3.00	NTL8	PlantTFDB	1.0	NTL8	0	None	None	1	None	None	gene is directly annotated
M07596_3.00_FEZ	M07596_3.00_FEZ	FEZ	PlantTFDB	1.0	FEZ	0	None	None	1	None	None	gene is directly annotated
M07596_3.00_ANAC094	M07596_3.00_ANAC094	ANAC094	PlantTFDB	1.0	ANAC094	0	None	None	1	None	None	gene is directly annotated
M07601_3.00	M07601_3.00	ANAC087	PlantTFDB	1.0	ANAC087	0	None	None	1	None	None	gene is directly annotated
M07602_3.00	M07602_3.00	anac046	PlantTFDB	1.0	anac046	0	None	None	1	None	None	gene is directly annotated
M07603_3.00	M07603_3.00	NAC047	PlantTFDB	1.0	NAC047	0	None	None	1	None	None	gene is directly annotated
M07606_3.00	M07606_3.00	ANAC052	PlantTFDB	1.0	ANAC052	0	None	None	1	None	None	gene is directly annotated
M07610_3.00	M07610_3.00	NAC054	PlantTFDB	1.0	NAC054	0	None	None	1	None	None	gene is directly annotated
M07612_3.00	M07612_3.00	RD26	PlantTFDB	1.0	RD26	0	None	None	1	None	None	gene is directly annotated
M07613_3.00_NAC020	M07613_3.00_NAC020	NAC020	PlantTFDB	1.0	NAC020	0	None	None	1	None	None	gene is directly annotated
M07613_3.00_NAC086	M07613_3.00_NAC086	NAC086	PlantTFDB	1.0	NAC086	0	None	None	1	None	None	gene is directly annotated
M07615_3.00	M07615_3.00	NAC038	PlantTFDB	1.0	NAC038	0	None	None	1	None	None	gene is directly annotated
M07619_3.00	M07619_3.00	anac067	PlantTFDB	1.0	anac067	0	None	None	1	None	None	gene is directly annotated
M07621_3.00	M07621_3.00	NAC68	PlantTFDB	1.0	NAC68	0	None	None	1	None	None	gene is directly annotated
M07622_3.00_NAC012	M07622_3.00_NAC012	NAC012	PlantTFDB	1.0	NAC012	0	None	None	1	None	None	gene is directly annotated
M07622_3.00_BRN1	M07622_3.00_BRN1	BRN1	PlantTFDB	1.0	BRN1	0	None	None	1	None	None	gene is directly annotated
M07625_3.00	M07625_3.00	anac071	PlantTFDB	1.0	anac071	0	None	None	1	None	None	gene is directly annotated
M07626_3.00_SOG1	M07626_3.00_SOG1	SOG1	PlantTFDB	1.0	SOG1	0	None	None	1	None	None	gene is directly annotated
M07626_3.00_anac085	M07626_3.00_anac085	anac085	PlantTFDB	1.0	anac085	0	None	None	1	None	None	gene is directly annotated
M07632_3.00	M07632_3.00	NAC078	PlantTFDB	1.0	NAC078	0	None	None	1	None	None	gene is directly annotated
M07633_3.00	M07633_3.00	anac058	PlantTFDB	1.0	anac058	0	None	None	1	None	None	gene is directly annotated
M07635_3.00_NAC041	M07635_3.00_NAC041	NAC041	PlantTFDB	1.0	NAC041	0	None	None	1	None	None	gene is directly annotated
M07635_3.00_NAC083	M07635_3.00_NAC083	NAC083	PlantTFDB	1.0	NAC083	0	None	None	1	None	None	gene is directly annotated
M07641_3.00	M07641_3.00	JUB1	PlantTFDB	1.0	JUB1	0	None	None	1	None	None	gene is directly annotated
M07644_3.00	M07644_3.00	NAC92	PlantTFDB	1.0	NAC92	0	None	None	1	None	None	gene is directly annotated
M07652_3.00	M07652_3.00	AT2G01818	PlantTFDB	1.0	AT2G01818	0	None	None	1	None	None	gene is directly annotated
M07653_3.00_NLP5	M07653_3.00_NLP5	NLP5	PlantTFDB	1.0	NLP5	0	None	None	1	None	None	gene is directly annotated
M07653_3.00_NLP3	M07653_3.00_NLP3	NLP3	PlantTFDB	1.0	NLP3	0	None	None	1	None	None	gene is directly annotated
M07655_3.00_RKD1	M07655_3.00_RKD1	RKD1	PlantTFDB	1.0	RKD1	0	None	None	1	None	None	gene is directly annotated
M07655_3.00_RKD2	M07655_3.00_RKD2	RKD2	PlantTFDB	1.0	RKD2	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_NLP4	M07656_3.00_NLP4	NLP4	PlantTFDB	1.0	NLP4	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_NLP6	M07656_3.00_NLP6	NLP6	PlantTFDB	1.0	NLP6	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_NLP1	M07656_3.00_NLP1	NLP1	PlantTFDB	1.0	NLP1	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_AT2G43500	M07656_3.00_AT2G43500	AT2G43500	PlantTFDB	1.0	AT2G43500	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_NLP9	M07656_3.00_NLP9	NLP9	PlantTFDB	1.0	NLP9	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_NLP7	M07656_3.00_NLP7	NLP7	PlantTFDB	1.0	NLP7	0	None	None	1	None	None	gene is directly annotated
M07656_3.00_NLP2	M07656_3.00_NLP2	NLP2	PlantTFDB	1.0	NLP2	0	None	None	1	None	None	gene is directly annotated
M07657_3.00_S1FA2	M07657_3.00_S1FA2	S1FA2	PlantTFDB	1.0	S1FA2	0	None	None	1	None	None	gene is directly annotated
M07657_3.00_S1FA3	M07657_3.00_S1FA3	S1FA3	PlantTFDB	1.0	S1FA3	0	None	None	1	None	None	gene is directly annotated
M07657_3.00_S1FA1	M07657_3.00_S1FA1	S1FA1	PlantTFDB	1.0	S1FA1	0	None	None	1	None	None	gene is directly annotated
M07658_3.00	M07658_3.00	SPL3	PlantTFDB	1.0	SPL3	0	None	None	1	None	None	gene is directly annotated
M07664_3.00_SPL4	M07664_3.00_SPL4	SPL4	PlantTFDB	1.0	SPL4	0	None	None	1	None	None	gene is directly annotated
M07664_3.00_SPL5	M07664_3.00_SPL5	SPL5	PlantTFDB	1.0	SPL5	0	None	None	1	None	None	gene is directly annotated
M07666_3.00	M07666_3.00	SPL14	PlantTFDB	1.0	SPL14	0	None	None	1	None	None	gene is directly annotated
M07667_3.00	M07667_3.00	SPL6	PlantTFDB	1.0	SPL6	0	None	None	1	None	None	gene is directly annotated
M07668_3.00	M07668_3.00	SPL15	PlantTFDB	1.0	SPL15	0	None	None	1	None	None	gene is directly annotated
M07670_3.00	M07670_3.00	AT1G76580	PlantTFDB	1.0	AT1G76580	0	None	None	1	None	None	gene is directly annotated
M07671_3.00_YAB2	M07671_3.00_YAB2	YAB2	PlantTFDB	1.0	YAB2	0	None	None	1	None	None	gene is directly annotated
M07671_3.00_CRC	M07671_3.00_CRC	CRC	PlantTFDB	1.0	CRC	0	None	None	1	None	None	gene is directly annotated
M07672_3.00_YAB5	M07672_3.00_YAB5	YAB5	PlantTFDB	1.0	YAB5	0	None	None	1	None	None	gene is directly annotated
M07672_3.00_YAB3	M07672_3.00_YAB3	YAB3	PlantTFDB	1.0	YAB3	0	None	None	1	None	None	gene is directly annotated
M07673_3.00	M07673_3.00	HMGB13	PlantTFDB	1.0	HMGB13	0	None	None	1	None	None	gene is directly annotated
M07674_3.00	M07674_3.00	HMGB6	PlantTFDB	1.0	HMGB6	0	None	None	1	None	None	gene is directly annotated
M07676_3.00	M07676_3.00	STKL1	PlantTFDB	1.0	STKL1	0	None	None	1	None	None	gene is directly annotated
M07678_3.00	M07678_3.00	TCP24	PlantTFDB	1.0	TCP24	0	None	None	1	None	None	gene is directly annotated
M07679_3.00	M07679_3.00	TCP10	PlantTFDB	1.0	TCP10	0	None	None	1	None	None	gene is directly annotated
M07681_3.00	M07681_3.00	BRC2	PlantTFDB	1.0	BRC2	0	None	None	1	None	None	gene is directly annotated
M07683_3.00	M07683_3.00	TCP22	PlantTFDB	1.0	TCP22	0	None	None	1	None	None	gene is directly annotated
M07684_3.00	M07684_3.00	TCP6	PlantTFDB	1.0	TCP6	0	None	None	1	None	None	gene is directly annotated
M07685_3.00	M07685_3.00	TCP19	PlantTFDB	1.0	TCP19	0	None	None	1	None	None	gene is directly annotated
M07693_3.00	M07693_3.00	TCP16	PlantTFDB	1.0	TCP16	0	None	None	1	None	None	gene is directly annotated
M07694_3.00	M07694_3.00	TCP21	PlantTFDB	1.0	TCP21	0	None	None	1	None	None	gene is directly annotated
M07700_3.00_TCX3	M07700_3.00_TCX3	TCX3	PlantTFDB	1.0	TCX3	0	None	None	1	None	None	gene is directly annotated
M07700_3.00_EZA1	M07700_3.00_EZA1	EZA1	PlantTFDB	1.0	EZA1	0	None	None	1	None	None	gene is directly annotated
M07702_3.00_TSO1	M07702_3.00_TSO1	TSO1	PlantTFDB	1.0	TSO1	0	None	None	1	None	None	gene is directly annotated
M07702_3.00_TCX2	M07702_3.00_TCX2	TCX2	PlantTFDB	1.0	TCX2	0	None	None	1	None	None	gene is directly annotated
M07705_3.00_CLF	M07705_3.00_CLF	CLF	PlantTFDB	1.0	CLF	0	None	None	1	None	None	gene is directly annotated
M07705_3.00_TCX5	M07705_3.00_TCX5	TCX5	PlantTFDB	1.0	TCX5	0	None	None	1	None	None	gene is directly annotated
M07706_3.00	M07706_3.00	TCX8	PlantTFDB	1.0	TCX8	0	None	None	1	None	None	gene is directly annotated
M07707_3.00	M07707_3.00	NFYB4	PlantTFDB	1.0	NFYB4	0	None	None	1	None	None	gene is directly annotated
M07708_3.00	M07708_3.00	AT1G10720	PlantTFDB	1.0	AT1G10720	0	None	None	1	None	None	gene is directly annotated
M07709_3.00	M07709_3.00	JGL	PlantTFDB	1.0	JGL	0	None	None	1	None	None	gene is directly annotated
M07710_3.00	M07710_3.00	ZHD14	PlantTFDB	1.0	ZHD14	0	None	None	1	None	None	gene is directly annotated
M07711_3.00	M07711_3.00	SRS7	PlantTFDB	1.0	SRS7	0	None	None	1	None	None	gene is directly annotated
M07713_3.00	M07713_3.00	AT1G23810	PlantTFDB	1.0	AT1G23810	0	None	None	1	None	None	gene is directly annotated
M07714_3.00	M07714_3.00	AT1G24250	PlantTFDB	1.0	AT1G24250	0	None	None	1	None	None	gene is directly annotated
M07715_3.00	M07715_3.00	WIP5	PlantTFDB	1.0	WIP5	0	None	None	1	None	None	gene is directly annotated
M07717_3.00	M07717_3.00	BHLH157	PlantTFDB	1.0	BHLH157	0	None	None	1	None	None	gene is directly annotated
M07719_3.00	M07719_3.00	DEP	PlantTFDB	1.0	DEP	0	None	None	1	None	None	gene is directly annotated
M07720_3.00	M07720_3.00	AT1G74370	PlantTFDB	1.0	AT1G74370	0	None	None	1	None	None	gene is directly annotated
M07721_3.00	M07721_3.00	BZR1	PlantTFDB	1.0	BZR1	0	None	None	1	None	None	gene is directly annotated
M07723_3.00	M07723_3.00	ZHD5	PlantTFDB	1.0	ZHD5	0	None	None	1	None	None	gene is directly annotated
M07725_3.00	M07725_3.00	GT-2	PlantTFDB	1.0	GT-2	0	None	None	1	None	None	gene is directly annotated
M07728_3.00	M07728_3.00	BEH4	PlantTFDB	1.0	BEH4	0	None	None	1	None	None	gene is directly annotated
M07729_3.00	M07729_3.00	AGL95	PlantTFDB	1.0	AGL95	0	None	None	1	None	None	gene is directly annotated
M07730_3.00	M07730_3.00	SDG37	PlantTFDB	1.0	SDG37	0	None	None	1	None	None	gene is directly annotated
M07732_3.00	M07732_3.00	ZHD6	PlantTFDB	1.0	ZHD6	0	None	None	1	None	None	gene is directly annotated
M07733_3.00	M07733_3.00	AT2G28920	PlantTFDB	1.0	AT2G28920	0	None	None	1	None	None	gene is directly annotated
M07734_3.00	M07734_3.00	AT2G31460	PlantTFDB	1.0	AT2G31460	0	None	None	1	None	None	gene is directly annotated
M07735_3.00	M07735_3.00	NF-YB1	PlantTFDB	1.0	NF-YB1	0	None	None	1	None	None	gene is directly annotated
M07736_3.00	M07736_3.00	WLIN2A	PlantTFDB	1.0	WLIN2A	0	None	None	1	None	None	gene is directly annotated
M07737_3.00	M07737_3.00	FHA2	PlantTFDB	1.0	FHA2	0	None	None	1	None	None	gene is directly annotated
M07739_3.00	M07739_3.00	AtIDD11	PlantTFDB	1.0	AtIDD11	0	None	None	1	None	None	gene is directly annotated
M07741_3.00	M07741_3.00	MIP1B	PlantTFDB	1.0	MIP1B	0	None	None	1	None	None	gene is directly annotated
M07743_3.00	M07743_3.00	ZHD9	PlantTFDB	1.0	ZHD9	0	None	None	1	None	None	gene is directly annotated
M07744_3.00	M07744_3.00	AT3G42860	PlantTFDB	1.0	AT3G42860	0	None	None	1	None	None	gene is directly annotated
M07745_3.00	M07745_3.00	AT3G51470	PlantTFDB	1.0	AT3G51470	0	None	None	1	None	None	gene is directly annotated
M07747_3.00	M07747_3.00	AT4G12670	PlantTFDB	1.0	AT4G12670	0	None	None	1	None	None	gene is directly annotated
M07748_3.00	M07748_3.00	BEH3	PlantTFDB	1.0	BEH3	0	None	None	1	None	None	gene is directly annotated
M07750_3.00	M07750_3.00	AT4G26030	PlantTFDB	1.0	AT4G26030	0	None	None	1	None	None	gene is directly annotated
M07751_3.00	M07751_3.00	AT4G27900	PlantTFDB	1.0	AT4G27900	0	None	None	1	None	None	gene is directly annotated
M07753_3.00	M07753_3.00	BEH2	PlantTFDB	1.0	BEH2	0	None	None	1	None	None	gene is directly annotated
M07754_3.00	M07754_3.00	FRS9	PlantTFDB	1.0	FRS9	0	None	None	1	None	None	gene is directly annotated
M07756_3.00	M07756_3.00	GT-3A	PlantTFDB	1.0	GT-3A	0	None	None	1	None	None	gene is directly annotated
M07757_3.00	M07757_3.00	AT5G08750	PlantTFDB	1.0	AT5G08750	0	None	None	1	None	None	gene is directly annotated
M07758_3.00	M07758_3.00	ZHD10	PlantTFDB	1.0	ZHD10	0	None	None	1	None	None	gene is directly annotated
M07760_3.00	M07760_3.00	U2AF35B	PlantTFDB	1.0	U2AF35B	0	None	None	1	None	None	gene is directly annotated
M07763_3.00	M07763_3.00	EMB1789	PlantTFDB	1.0	EMB1789	0	None	None	1	None	None	gene is directly annotated
M07765_3.00	M07765_3.00	ATMYB119	PlantTFDB	1.0	ATMYB119	0	None	None	1	None	None	gene is directly annotated
M07768_3.00	M07768_3.00	AT5G59990	PlantTFDB	1.0	AT5G59990	0	None	None	1	None	None	gene is directly annotated
M07771_3.00	M07771_3.00	ZHD1	PlantTFDB	1.0	ZHD1	0	None	None	1	None	None	gene is directly annotated
M07773_3.00	M07773_3.00	ERF122	PlantTFDB	1.0	ERF122	0	None	None	1	None	None	gene is directly annotated
M07774_3.00	M07774_3.00	GRF5	PlantTFDB	1.0	GRF5	0	None	None	1	None	None	gene is directly annotated
M07775_3.00	M07775_3.00	GRF9	PlantTFDB	1.0	GRF9	0	None	None	1	None	None	gene is directly annotated
M07778_3.00_WRKY15	M07778_3.00_WRKY15	WRKY15	PlantTFDB	1.0	WRKY15	0	None	None	1	None	None	gene is directly annotated
M07778_3.00_RRS1	M07778_3.00_RRS1	RRS1	PlantTFDB	1.0	RRS1	0	None	None	1	None	None	gene is directly annotated
M07782_3.00	M07782_3.00	WRKY31	PlantTFDB	1.0	WRKY31	0	None	None	1	None	None	gene is directly annotated
M07785_3.00	M07785_3.00	WRKY18	PlantTFDB	1.0	WRKY18	0	None	None	1	None	None	gene is directly annotated
M07786_3.00	M07786_3.00	WRKY3	PlantTFDB	1.0	WRKY3	0	None	None	1	None	None	gene is directly annotated
M07787_3.00	M07787_3.00	WRKY35	PlantTFDB	1.0	WRKY35	0	None	None	1	None	None	gene is directly annotated
M07788_3.00	M07788_3.00	WRKY27	PlantTFDB	1.0	WRKY27	0	None	None	1	None	None	gene is directly annotated
M07789_3.00	M07789_3.00	WRKY16	PlantTFDB	1.0	WRKY16	0	None	None	1	None	None	gene is directly annotated
M07790_3.00	M07790_3.00	WRKY58	PlantTFDB	1.0	WRKY58	0	None	None	1	None	None	gene is directly annotated
M07792_3.00	M07792_3.00	WRKY34	PlantTFDB	1.0	WRKY34	0	None	None	1	None	None	gene is directly annotated
M07795_3.00	M07795_3.00	WRKY39	PlantTFDB	1.0	WRKY39	0	None	None	1	None	None	gene is directly annotated
M07796_3.00	M07796_3.00	WRKY4	PlantTFDB	1.0	WRKY4	0	None	None	1	None	None	gene is directly annotated
M07797_3.00_WRKY54	M07797_3.00_WRKY54	WRKY54	PlantTFDB	1.0	WRKY54	0	None	None	1	None	None	gene is directly annotated
M07797_3.00_WRKY53	M07797_3.00_WRKY53	WRKY53	PlantTFDB	1.0	WRKY53	0	None	None	1	None	None	gene is directly annotated
M07800_3.00	M07800_3.00	WRKY46	PlantTFDB	1.0	WRKY46	0	None	None	1	None	None	gene is directly annotated
M07802_3.00	M07802_3.00	WRKY75	PlantTFDB	1.0	WRKY75	0	None	None	1	None	None	gene is directly annotated
M07804_3.00	M07804_3.00	WRKY30	PlantTFDB	1.0	WRKY30	0	None	None	1	None	None	gene is directly annotated
M07809_3.00_WRKY61	M07809_3.00_WRKY61	WRKY61	PlantTFDB	1.0	WRKY61	0	None	None	1	None	None	gene is directly annotated
M07809_3.00_WRKY6	M07809_3.00_WRKY6	WRKY6	PlantTFDB	1.0	WRKY6	0	None	None	1	None	None	gene is directly annotated
M07811_3.00	M07811_3.00	WRKY22	PlantTFDB	1.0	WRKY22	0	None	None	1	None	None	gene is directly annotated
M07813_3.00	M07813_3.00	WRKY42	PlantTFDB	1.0	WRKY42	0	None	None	1	None	None	gene is directly annotated
M07814_3.00	M07814_3.00	WRKY47	PlantTFDB	1.0	WRKY47	0	None	None	1	None	None	gene is directly annotated
M07815_3.00	M07815_3.00	WRKY14	PlantTFDB	1.0	WRKY14	0	None	None	1	None	None	gene is directly annotated
M07816_3.00_WRKY65	M07816_3.00_WRKY65	WRKY65	PlantTFDB	1.0	WRKY65	0	None	None	1	None	None	gene is directly annotated
M07816_3.00_WRKY21	M07816_3.00_WRKY21	WRKY21	PlantTFDB	1.0	WRKY21	0	None	None	1	None	None	gene is directly annotated
M07819_3.00	M07819_3.00	WRKY33	PlantTFDB	1.0	WRKY33	0	None	None	1	None	None	gene is directly annotated
M07820_3.00_WRKY71	M07820_3.00_WRKY71	WRKY71	PlantTFDB	1.0	WRKY71	0	None	None	1	None	None	gene is directly annotated
M07820_3.00_WRKY17	M07820_3.00_WRKY17	WRKY17	PlantTFDB	1.0	WRKY17	0	None	None	1	None	None	gene is directly annotated
M07821_3.00	M07821_3.00	WRKY72	PlantTFDB	1.0	WRKY72	0	None	None	1	None	None	gene is directly annotated
M07822_3.00	M07822_3.00	WRKY40	PlantTFDB	1.0	WRKY40	0	None	None	1	None	None	gene is directly annotated
M07823_3.00_WRKY44	M07823_3.00_WRKY44	WRKY44	PlantTFDB	1.0	WRKY44	0	None	None	1	None	None	gene is directly annotated
M07823_3.00_WRKY20	M07823_3.00_WRKY20	WRKY20	PlantTFDB	1.0	WRKY20	0	None	None	1	None	None	gene is directly annotated
M07823_3.00_WRKY32	M07823_3.00_WRKY32	WRKY32	PlantTFDB	1.0	WRKY32	0	None	None	1	None	None	gene is directly annotated
M07824_3.00	M07824_3.00	WRKY19	PlantTFDB	1.0	WRKY19	0	None	None	1	None	None	gene is directly annotated
M07828_3.00_WRKY55	M07828_3.00_WRKY55	WRKY55	PlantTFDB	1.0	WRKY55	0	None	None	1	None	None	gene is directly annotated
M07828_3.00_WRKY41	M07828_3.00_WRKY41	WRKY41	PlantTFDB	1.0	WRKY41	0	None	None	1	None	None	gene is directly annotated
M07829_3.00	M07829_3.00	WRKY50	PlantTFDB	1.0	WRKY50	0	None	None	1	None	None	gene is directly annotated
M07830_3.00	M07830_3.00	WRKY23	PlantTFDB	1.0	WRKY23	0	None	None	1	None	None	gene is directly annotated
M07831_3.00	M07831_3.00	WRKY49	PlantTFDB	1.0	WRKY49	0	None	None	1	None	None	gene is directly annotated
M07835_3.00	M07835_3.00	WRKY11	PlantTFDB	1.0	WRKY11	0	None	None	1	None	None	gene is directly annotated
M08644_3.00	M08644_3.00	PIF4	PlantTFDB	1.0	PIF4	0	None	None	1	None	None	gene is directly annotated
M08646_3.00	M08646_3.00	PIF5	PlantTFDB	1.0	PIF5	0	None	None	1	None	None	gene is directly annotated
M08724_3.00	M08724_3.00	REF6	PlantTFDB	1.0	REF6	0	None	None	1	None	None	gene is directly annotated
M08847_3.00	M08847_3.00	FHY3	PlantTFDB	1.0	FHY3	0	None	None	1	None	None	gene is directly annotated
M08908_3.00	M08908_3.00	PI	PlantTFDB	1.0	PI	0	None	None	1	None	None	gene is directly annotated
M09024_3.00	M09024_3.00	TBP1	PlantTFDB	1.0	TBP1	0	None	None	1	None	None	gene is directly annotated
M09562_3.00	M09562_3.00	BZR2	PlantTFDB	1.0	BZR2	0	None	None	1	None	None	gene is directly annotated
M10163_3.00	M10163_3.00	E2FF	PlantTFDB	1.0	E2FF	0	None	None	1	None	None	gene is directly annotated
M10575_3.00	M10575_3.00	BHLH66	PlantTFDB	1.0	BHLH66	0	None	None	1	None	None	gene is directly annotated
M10648_3.00_DPA	M10648_3.00_DPA	DPA	PlantTFDB	1.0	DPA	0	None	None	1	None	None	gene is directly annotated
M10648_3.00_DPB	M10648_3.00_DPB	DPB	PlantTFDB	1.0	DPB	0	None	None	1	None	None	gene is directly annotated
M10715_3.00	M10715_3.00	HSFB2A	PlantTFDB	1.0	HSFB2A	0	None	None	1	None	None	gene is directly annotated
M10904_3.00	M10904_3.00	SPT	PlantTFDB	1.0	SPT	0	None	None	1	None	None	gene is directly annotated
M11188_3.00	M11188_3.00	BZIP44	PlantTFDB	1.0	BZIP44	0	None	None	1	None	None	gene is directly annotated
M11562_3.00	M11562_3.00	CDF1	PlantTFDB	1.0	CDF1	0	None	None	1	None	None	gene is directly annotated
M11747_3.00	M11747_3.00	HB-5	PlantTFDB	1.0	HB-5	0	None	None	1	None	None	gene is directly annotated
M12172_3.00	M12172_3.00	CDC5	PlantTFDB	1.0	CDC5	0	None	None	1	None	None	gene is directly annotated
M12193_3.00	M12193_3.00	AtMYB81	PlantTFDB	1.0	AtMYB81	0	None	None	1	None	None	gene is directly annotated
M12194_3.00	M12194_3.00	MYB33	PlantTFDB	1.0	MYB33	0	None	None	1	None	None	gene is directly annotated
M12513_3.00	M12513_3.00	TBP2	PlantTFDB	1.0	TBP2	0	None	None	1	None	None	gene is directly annotated
M12694_3.00	M12694_3.00	HSFB4	PlantTFDB	1.0	HSFB4	0	None	None	1	None	None	gene is directly annotated
